userName,content,score,at
Pengguna Google,"start jadi user shopee 2019, sejauh ini nyaman-nyaman aja, pernah ada beberapa kendala pun fair-fair aja penyelesaiannya",5,2026-03-01 00:18:58
Pengguna Google,"dengan belanja di shopee belanja lbh hemat,mudah menghemat waktu like it shopee🥰🥰🥰",5,2026-03-01 00:17:54
Pengguna Google,mantap,5,2026-03-01 00:16:56
Pengguna Google,Well and good😌😌,5,2026-03-01 00:15:28
Pengguna Google,aplikasi ini sangat bagus,5,2026-03-01 00:15:13
Pengguna Google,baik,5,2026-03-01 00:14:07
Pengguna Google,Di shopee barangnya itu lengkaapp banget,5,2026-03-01 00:13:46
Pengguna Google,bagus,5,2026-03-01 00:13:37
Pengguna Google,sangat baik,5,2026-03-01 00:13:24
Pengguna Google,di benahi untuk pengiriman paket reguler ko ga jauh beda sama dengan paket hemat kargo.,1,2026-03-01 00:13:14
Pengguna Google,"enak belanja disini cuma jasa pengiriman kurir Shopee nya krg bagus ditempatku sering dicatat pembeli tidak ditempat, padahal pihak kurir yg teledor tidak dikirim ditempat yg ditetapkan,pemberitahuan yg sdh mepet bgt waktunya,padahal udah ditunggu hampir seharian gak ada kbr, alhasil nama penerima yg jelek dong, seolah olah kita sebagai perima gak bertanggung jawab mengambil pesanan.",5,2026-03-01 00:12:14
Pengguna Google,"SPX BURUK!!! barang udah 1 minggu di gudang gak ada pergerakan sama sekali. Belanja di TIKTOK aja, barang 2-3 hari udah sampe",1,2026-03-01 00:10:05
Pengguna Google,sangat mudah dan membantu terutama dengan adanya menu pembayaran paylater.,5,2026-03-01 00:08:37
Pengguna Google,"aplikasi masih bagus , tapi sayang jasa kirim spx yang bikin jelek ,",2,2026-03-01 00:06:02
Pengguna Google,proses retur barang di shope sangat sulit dan ribet berbelit belit,1,2026-03-01 00:05:21
Pengguna Google,saya suka karna bisa dapet dm ff gratis,5,2026-03-01 00:04:13
Pengguna Google,Bagus,5,2026-03-01 00:03:51
Pengguna Google,cara kerja nya sekarang semakin lelet saja. pesan barang seminggu baru datang dan sangat sering terjadi membuat kecewa gak tepat waktu😡😡😡😡😡😡😡😡,1,2026-03-01 00:02:48
Pengguna Google,dengan shopee saya bisa berbelanja dengan online tapi kok sekarang gak bisa buat cod ya tolong dong sistemnya di perbaiki lagi,4,2026-03-01 00:01:33
Pengguna Google,Harusnya pengguna diberikan izin mengganti username tidak hanya sekali. Saya ingin mengganti username tapi sudah tidak bisa.,1,2026-02-28 23:54:19
Pengguna Google,tolong spx express kalian diperbaharui... dulu pakai shopee gak sampai seminggu luar pulau barang bisa aampai cepat...sekarang 10 hari blm tentu sampai...makin bobrok pengiriman pakai spx express yg free ongkir....kalah sama toko hijau yg pengirimannya gak sampai 1 minggu....,1,2026-02-28 23:51:49
Pengguna Google,PENTING !! ada sisipan iklan website game penipu. Tolong dibersihkan. Diantaranya WIN77IDR Sudah banyak yang mengadu menjadi korbannya. Modusnya Deposite dan dijanjikan pendapatan bermain game. Sebarkan agar korban tidak bertambah. Ingat WIN77IDR stop download aplikasi ini di ponsel anda. Scam dan Amankan Uang Anda.,5,2026-02-28 23:51:00
Pengguna Google,saya suka dengan aplikasi shopee..tpi ada sebagian penjual yang tidak jujur/amanah..,5,2026-02-28 23:47:19
Pengguna Google,Barang2nya bagus dan banyak gratis ongkirnya,5,2026-02-28 23:46:20
Pengguna Google,BAD . not good,1,2026-02-28 23:46:03
Pengguna Google,sangat bermanfaat dan bagus,5,2026-02-28 23:45:28
Pengguna Google,saya sangat suka blnja di shopie karena sangat memudahkan kita belanja berbagai kebutuhan,5,2026-02-28 23:42:21
Pengguna Google,apk gak jelas masa harga nya 100 perak tapi gak bisa cod kan aneh semuanya gak bisa cod tolong di perbaiki,1,2026-02-28 23:42:01
Pengguna Google,"aplikasinya bagus si, banyak yg gratis ongkir 🤣 suka bgt belanja dishoope 🥰 tapi untuk pembayaran kalo bisa tambahin dana😁",5,2026-02-28 23:40:04
Pengguna Google,Good 👍👍👍,5,2026-02-28 23:39:10
Pengguna Google,best of the best. ga ada lawan,5,2026-02-28 23:38:53
Pengguna Google,shopee gathell diskon murah gak bisa di pesan,1,2026-02-28 23:38:49
Pengguna Google,"sengaja lunasi spinjam biarbs pnjem lg.. malah d tolak, tw gt ga ku lunasi jir. gaperna telat bayar.. udhlah hapus ae",1,2026-02-28 23:35:15
Pengguna Google,asu,1,2026-02-28 23:31:52
Pengguna Google,ngga bs pembayaran cod ??????,2,2026-02-28 23:31:37
Pengguna Google,jelek,1,2026-02-28 23:25:19
Pengguna Google,"pilihannya banyak,terpercaya.",5,2026-02-28 23:21:18
Pengguna Google,saya paling suka belanja di Shopee. karena paling murah ongkirnya dan barangnya berkualitas 👍👍👍,5,2026-02-28 23:19:54
Pengguna Google,bagus cuma pengantarannya sekarang agak lama,5,2026-02-28 23:19:11
Pengguna Google,keren,5,2026-02-28 23:16:56
Pengguna Google,tambahkan metode pembayaran lewat qris dong atau qr biar ga ribet bayar nya .. masak harus pakai VA jadi ribet harus login aplikasi mbanking. kalo pakai qr kan bisa langsung scan tanpa harus login,3,2026-02-28 23:12:32
Pengguna Google,"Shopee sangat membantu bisa beli sesuai keinginan, walaupun terkadang ada rasa was-was terhadap barang yg dibeli, harus benar-benar teliti dan membaca deskripsi barang dgn baik.",5,2026-02-28 23:10:23
Pengguna Google,redes,5,2026-02-28 23:06:35
Pengguna Google,nice,5,2026-02-28 23:06:25
Pengguna Google,good,5,2026-02-28 23:03:37
Pengguna Google,walaupun vip tetap mahal ongkirx ga kayak dulu,3,2026-02-28 23:01:26
Pengguna Google,eeeeeeee gak tau mau tulis apa pokoknya ini aplikasi bagus aja gitu,4,2026-02-28 22:59:39
Pengguna Google,bagus,5,2026-02-28 22:59:38
Pengguna Google,"sudah 2x pengiriman pakai cargo spx hemat barang sudah di lokasi transit, kurir sudah ditugaskan tp tidak kunjung diantar sampai 4 hari yang ke 2 sampai tiga hari. kenapa sih mobilnya gak ada? kenapa kalo pesennya biasa diantar kalo cargo gak diantar. kalo pakek expedisi lainnya cargo juga tetep diantar meskipun pakai motor",3,2026-02-28 22:57:31
Pengguna Google,Karan GK bisa di doln,1,2026-02-28 22:53:50
Pengguna Google,puas belanja,5,2026-02-28 22:52:04
Pengguna Google,gk akan ku ganti sebelum masalah paket ku yg hilang selesai,1,2026-02-28 22:48:40
Pengguna Google,bagus benget aku juga kalu amu tinggal cekaut murah² lagi pokoknya akh puas banget,5,2026-02-28 22:48:23
Pengguna Google,saya beri bintang 4 dulu baru mencoba aplikasi ini.,4,2026-02-28 22:47:35
Pengguna Google,"server nya ganggu banget, lain main game iklan shopee, pdhl udh pencet × masih aja di paksa ke shoope, kek apk penguasa aja",2,2026-02-28 22:47:30
Pengguna Google,shopee memang Amanah👍,5,2026-02-28 22:45:50
Pengguna Google,baguss banget,5,2026-02-28 22:44:20
Pengguna Google,bagus,5,2026-02-28 22:40:48
Pengguna Google,"mohon untuk pihak shoppe untuk meningkatkan server pusat bantuan , dikarenakan sekarang untuk menghubungi cs shopee melalui chat tidak secepat dulu, skarang banyak antrian dan menunggu dengan waktu yang lama, mohon untuk meningkatkan kinerja nya lgi seperti dhulu, cepat dan bertanggung jawab",5,2026-02-28 22:40:12
Pengguna Google,shopee sangat membantu untuk belanja dengan harga terjangkau,5,2026-02-28 22:39:01
Pengguna Google,Belanja dishpee senang tingkatkan pelayanan yang lebih baik.,3,2026-02-28 22:37:59
Pengguna Google,"Saya sangat puas menggunakan aplikasi shope ini, kalau ada masalah atau kendala di barang yang kita beli, pihak shope dan penjual langsung cepat tanggap untuk membantu. Semoga tetap amanah dan terpercaya.",5,2026-02-28 22:31:16
Pengguna Google,pengiriman LAMBATTTTT. status pengiriman ga bergerak berhari²! nanti tau² paket ilang.,1,2026-02-28 22:24:04
Pengguna Google,kerennn....,5,2026-02-28 22:22:37
Pengguna Google,"Kak tolong saya ga bisa chat dengan seller,udah sy ikuti bbrp tutorial cara mengatasi tidak bisa chat dgn seller tetapi tidak berhasil. Tolong sousinya. Terimakasih🙏🏻",1,2026-02-28 22:22:28
Pengguna Google,bugs bugs mmmm mm,5,2026-02-28 22:18:23
Pengguna Google,bagus,5,2026-02-28 22:17:13
Pengguna Google,saya suka dengan cara ini bisa memberi semangatku lebih bisa untuk melihat lagi,5,2026-02-28 22:15:27
Pengguna Google,sangat membantu dan tidak ribet.,5,2026-02-28 22:12:13
Pengguna Google,"dulu sampai sekarang Saya suka dan sangat puas belanja di shopee, setelah uang saya menghilang di dalam shopeepay saya takut untuk menyimpan di dalam nya dan saya juga ragu untuk berbelanja lagi,awalnya saya di suruh untuk bayar tagihan spaylater, untuk pemulihan akun biar g di blokir katanya,lalu saya transfer uang nya ke shopeepay untuk bayar tagihan itu eeee malah uang saya yang menghilang,kemungkinan orang2 shopee lah pelakunya soalnya dia bisa keluar masuk di aplikasi shopee.harap berhati2",1,2026-02-28 22:11:41
Pengguna Google,sangat puas buat belanja online banyak diskon juga,5,2026-02-28 22:09:59
Pengguna Google,sangat mudah dalam pengiriman uang,5,2026-02-28 22:09:13
Pengguna Google,saya sangat senang dengan aplikasi ini karena memudahkan untuk keperluan saya dimanapun saya berada🙏,5,2026-02-28 22:02:32
Pengguna Google,"mohon kepada mitra shope di bidang pengiriman yaitu SPX ya kita semua udah tau betapa buruknya pelayanan kecepatan dan kerapian dari barang kita, setiap barang saya jamin 95% bakal dalam keadaan buruk misal kardus sobek, tertusuk benda, dan lain sebagainya nah kenapa dr dulu shope egois pengen menang sendiri di bidang pengiriman padahal ada jnt itu lumayan bagus lah paket kita tidak terlalu rusak, dan cepat, 1 lagi sistemnya itu gimana saya belum pernah pakai voucher tp malah katanya sudhpernah",1,2026-02-28 21:58:55
Pengguna Google,berat bangt ni aplikasi kurang kurangin event ga jelas lah anj,1,2026-02-28 21:58:15
Pengguna Google,oke,4,2026-02-28 21:57:37
Pengguna Google,saya sangat puas sekali dengan pelayanan penjualan online d shopee,5,2026-02-28 21:54:57
Pengguna Google,siip,5,2026-02-28 21:52:36
Pengguna Google,"aku suka aplikasi shopee, karena apk ini bantu aku belanja jadi ga ribet. tapi tolong kurangin pencarian ""nike"" terus kalo aku mau cari barang di pencarian, kesel deh lagi mau cari barang ini malah muncung nike mulu",3,2026-02-28 21:49:58
Pengguna Google,sangat baik,5,2026-02-28 21:48:44
Pengguna Google,Amanah dan terpercaya,5,2026-02-28 21:48:11
Pengguna Google,bagus.,5,2026-02-28 21:48:00
Pengguna Google,mantap,5,2026-02-28 21:44:22
Pengguna Google,bagus bgt sumpah 😭🫠,5,2026-02-28 21:43:27
Pengguna Google,bgus,5,2026-02-28 21:41:33
Pengguna Google,Saya suka aplikasi ini tapi heran nya aku sekarang aku kok ndak bisa cod yah padahal saya tidak pernah pelanggaran setalah klik cod muncul sudah batas maksimum. Cara memulihkan nya lg gimana yah agar bisa cod,5,2026-02-28 21:30:23
Pengguna Google,"puas dan asli barangnya dan bukan kw, tapi levelnya di silver aja ga naik ke gold.",4,2026-02-28 21:27:15
Pengguna Google,ok,5,2026-02-28 21:26:21
Pengguna Google,"terimakasih kepada shope yg telah membantu saya berbelanja harga murah , pengiriman cepat pokoknya shopee is the best",5,2026-02-28 21:24:09
Pengguna Google,"Pengiriman shopee sekarang tidak seperti dulu, semakin lama semakin bikin kecewa tidak bisa memilih pengiriman sendiri... Kita kan cust ingin memilih pengiriman sendiri.... Gak kayak dulu shopeee ratingnya mengecewakan....",3,2026-02-28 21:23:22
Pengguna Google,membantu sekali buat yg jarang ke mall 🥰,5,2026-02-28 21:22:35
Pengguna Google,anj anj salah pencet di chrome langsung masuk apk Dajjal ini,1,2026-02-28 21:19:57
Pengguna Google,apa yg ga ada di Shopee psti ada,5,2026-02-28 21:14:31
Pengguna Google,pengiriman lama estimasi di ganti ganti,1,2026-02-28 21:12:23
Pengguna Google,baik,5,2026-02-28 21:09:34
Pengguna Google,keren,5,2026-02-28 21:04:09
Pengguna Google,tidak berkomentar,1,2026-02-28 21:03:19
Pengguna Google,"biasa nya ini aplikasi kesukaan saya, tapi bulan ini kenapa yaa tagihan Spayleter nya gk bisa di buka hanya loading saja, lalu kalo saya kena denda karena telat bayar tagihan bagaimana, pihak shopee tolong segera diperbaiki ya, sudah sebulan loh tagihan saya belum bisa di buka. edit:sudah saya infokan ke @shopeid tapi belum ada respon, tolong yaa segera di perbaiki sistem nya, saya pengguna shope sudah dari thn2019 tapi baru kali ini tidak nyaman",3,2026-02-28 21:03:17
Pengguna Google,SPX molor melewati estimasi.paket tidak bergerak.berhenti di DC..harus di perbaiki jasa pengiriman (semarang DC).,1,2026-02-28 20:59:02
Pengguna Google,"neko nya ngeselin ga suka,, marah"" terus kerjaan nya",1,2026-02-28 20:57:33
Pengguna Google,"Sebenarnya apk nya bagus, belanja apa aja pasti ada barangnya, harga terjangkau, banyak diskon. Kecewa banget sama kurirnya yang ngantar paket, semenit sampe di rumah pembeli, dokumentasi, kirim ke wa pembeli, langsung kurir konfirmasi paket ditolak pembeli padahal pesan yang dikirim belum dibaca, mungkin saja pembeli sibuk atau sedang tidak ada ditempat, terus udah nunggu paket itu lama banget, ehh malah dikembalikan kepenjual kecewa banget sama kurirnya kayak gak punya hati",1,2026-02-28 20:55:18
Pengguna Google,"mantap lah, marketplace yang semua penjualnya rata² ramah dan harga murah",5,2026-02-28 20:55:15
Pengguna Google,"pelayanan shopee memuaskan bagi saya,apalagi bika saya komplian tentang pesanan yg bermasalah.tanggapannya cukup cepat dan sangat membatu saya.",5,2026-02-28 20:53:35
Pengguna Google,"shopee indonesia semoga jaya selalu,dan gak bakal nyesal beli di shopee,semua barangnya bagus dan murah",5,2026-02-28 20:48:56
Pengguna Google,"Sangat kecewa dgn pengguna lama, setiap mau beli lagi harganya naek terus !!!",1,2026-02-28 20:46:52
Pengguna Google,"sistem lu sekarang jelek bgt kecewa bgt saya, gak sekali duakali jasa kirim lu jelek cs shopee juga ah jelek bgt responnya, perbaiki lagi lah sistem lu",2,2026-02-28 20:43:32
Pengguna Google,puas,4,2026-02-28 20:38:46
Pengguna Google,"jujur aseli kecewa sama Shopee.... sekarang sudah gak seperti dulu lagi,soalnya pengiriman lama sampai berminggu-minggu dan juga jasa layanan pengiriman pun sudah dari sistem ketika kita mau milih layanan yang cepat sampai dan juga voucher gratis ongkir hanya sekali dipakai ketika untuk pengguna baru... pengguna lama sudah tidak ada lagi,dan satu lagi.... kami sebagai penjual sangat kecewa juga dengan adanya potongan² biaya layanan,tolong kembalikan seperti dulu lagi Shopee",1,2026-02-28 20:35:48
Pengguna Google,aplikasi keren banget bikin berbelanja sangat mudah,5,2026-02-28 20:35:33
Pengguna Google,makin ribet verifikasi terus gagal terus makin ribet bet bett,1,2026-02-28 20:31:55
Pengguna Google,"Belanja di Shopee menyenangkan. Kualitas Premium, Harga bersahabat. Ongkirnya Murah Banget.",5,2026-02-28 20:25:49
Pengguna Google,selama belanja online di shopee sangat bagus,5,2026-02-28 20:21:56
Pengguna Google,bagus,5,2026-02-28 20:21:19
Pengguna Google,bagus,5,2026-02-28 20:21:00
Pengguna Google,belanja di shope banyak promonya,5,2026-02-28 20:10:05
Pengguna Google,"Lanjutan : saya Menantang (Dngn Tangan Terbuka Artian Positive+Baik) Shopee Official By Phone Saya Agar Bs Saya Detailkan Kasus2 Yg Tlh Saya Jabarkan, Tp Kalian Ksh Feedback Baik Apa Buat Saya!?",1,2026-02-28 20:09:02
Pengguna Google,mantap,5,2026-02-28 19:56:50
Pengguna Google,bagus,5,2026-02-28 19:52:02
Pengguna Google,bagus,5,2026-02-28 19:42:56
Pengguna Google,"admin mahal, kalau ada retur malah ambil untung",1,2026-02-28 19:41:44
Pengguna Google,apk yang bagus dan bermanfaat,5,2026-02-28 19:30:31
Pengguna Google,sangat menarik sekali,5,2026-02-28 19:29:47
Pengguna Google,cuma ngeruk duit warga. service nya jongkok.,1,2026-02-28 19:26:43
Pengguna Google,keren banget ya aplikasinya,5,2026-02-28 19:26:10
Pengguna Google,saya puas belanja di shopee,5,2026-02-28 19:10:21
Pengguna Google,"shopee gak jls bgt ajuin retur dan posisi barang udh terima seller tapi dana nya gak di balikin udh mah kurir pickup retur nya lama bgt gak sesuai estimasi wkt , gak kya tiktok pengajuan retur nya gampang gak ribet",1,2026-02-28 19:05:31
Pengguna Google,saya suka dengan aplikasi ini,5,2026-02-28 19:01:23
Pengguna Google,lama datang,2,2026-02-28 19:00:54
Pengguna Google,bgus sekali,5,2026-02-28 18:53:28
Pengguna Google,saya ingin akun saya di pertimbangan dgn bijak.. untuk keluhan y .. dn di perbaiki lagi.. saya cmn ingin merasakan sesuatu yg blomp saya dapatkan di aplikasi Shopee sperti S pinjam dn Spaylater. mohon untuk di pertimbangan dn kasihh saya kesempatan terimakasih 🙏🙏,5,2026-02-28 18:53:00
Pengguna Google,"jelek masalah pelayanan pengiriman (SPX) barang sudah datang diem aja kek bukan manusia.. kegunaan orang relatif berbeda, yang lain kalo bisa secepat kilat malah SPX barang yang sudah datang di endep kek bijiknya. lambat laun toko kuning nyungsep ni klo gini.. sangat buruk, kalo punya kariawan di buang kerjanya kek sampah, bukan mempermudah malah masalah.. masih banyak manusia ngga harus sampah di pliara.",1,2026-02-28 18:49:34
Pengguna Google,barang sesuai gambar dan video dilihat sm,5,2026-02-28 18:45:08
Pengguna Google,"barangnya sesuai pesanan,harga terjangkau, kurir ramah,,selalu ada diskon,,ada banyak voucher",5,2026-02-28 18:44:59
Pengguna Google,belaja lebih hemat dgn aplikasi ini,5,2026-02-28 18:44:51
Pengguna Google,"dulu aplikasi ini paling bgus buat belanja daripada yg lain, sekarang makin lemot dalam proses pengantaran jadi bikin ketar ketir takut sampainya nggak tepat waktu apalagi bulan ramadhan ini tambah lama prosesnyaa",1,2026-02-28 18:44:47
Pengguna Google,"skrg aku turunin bintangnya, karena banyak notif palsu... kalo niat ngiklan jangan kasih kami spam notif palsu ya... ganggu tau 😑",4,2026-02-28 18:44:16
Pengguna Google,"suka,,, krn mudah",5,2026-02-28 18:44:15
Pengguna Google,bagus,5,2026-02-28 18:42:41
Pengguna Google,"parah si oknum kurir shopee masa ngambil untung 7.500, jadikan saya sudah nyiapkan uang 89.500 untuk dua paket, paket 1:power bank harganya 87.289 aku siapkan dana 87.500, trus ku siapkan juga 2000 untuk pesanan cashing hp krena saya dapat potongan hrga dari voucher, karena saya percaya sama si oknum kurir ini, saya tinggalin uang 89.500, secara hitungan harusnya uang yg tersisa setelah trbayar paket cashing hp itu 87.500(krena powebank blm datang), nah ini kenapa sisanya 82.000",1,2026-02-28 18:34:32
Pengguna Google,work 100% no pw,5,2026-02-28 18:33:17
Pengguna Google,sangatbagus,5,2026-02-28 18:32:40
Pengguna Google,sesuwae harapan kita,5,2026-02-28 18:31:50
Pengguna Google,mantap,5,2026-02-28 18:30:27
Pengguna Google,"suka suka kelen aja buat estimasi tiba, bisa berubah ubah. aku pesan 3 paket di hari yg sama, ada 1 paket yg ku co duluan malah ga sampe sampe, padahal aku mau co karena liat estimasi sampai sesuai sama tgl kapan mau ku pake! bisa status paket stuck hampir 1 Minggu sendiri, 3x lapor ga ada perkembangan, iya nya aja yg cepat. ga guna lagi udah paket itu sampe ga tepake, dispensasi voucher 10rb ga sesuai sama rasa kecewa saya!",1,2026-02-28 18:23:55
