userName,content,score,at,text_token,text_stopword,text_stemmed,clean_text,polarity_score,polarity
Pengguna Google,shopee brengsek pembelian sudah saya bayar lunas masih aja di minta tagihan teror teror sampah rentenir aplikasi lintah darat,1,2026-03-02 03:34:47,"['shopee', 'brengsek', 'pembelian', 'sudah', 'saya', 'bayar', 'lunas', 'masih', 'aja', 'di', 'minta', 'tagihan', 'teror', 'teror', 'sampah', 'rentenir', 'aplikasi', 'lintah', 'darat']","['shopee', 'brengsek', 'pembelian', 'bayar', 'lunas', 'aja', 'tagihan', 'teror', 'teror', 'sampah', 'rentenir', 'aplikasi', 'lintah', 'darat']",shopee brengsek beli bayar lunas aja tagih teror teror sampah rentenir aplikasi lintah darat,shopee brengsek beli bayar lunas aja tagih teror teror sampah rentenir aplikasi lintah darat,-23.0,negatif
Pengguna Google,lemot dulu padahal kenceng bngt,5,2026-02-27 04:28:29,"['lemot', 'dulu', 'padahal', 'kenceng', 'bngt']","['lemot', 'kenceng', 'bngt']",lot kenceng bngt,lot kenceng bngt,-7.0,negatif
Pengguna Google,aplikasi sangat membantu,5,2026-03-05 11:37:41,"['aplikasi', 'sangat', 'membantu']","['aplikasi', 'membantu']",aplikasi bantu,aplikasi bantu,2.0,positif
Pengguna Google,ok,4,2026-03-03 05:53:28,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,sejauh ini belum pernah kecewa,5,2026-03-05 23:38:51,"['sejauh', 'ini', 'belum', 'pernah', 'kecewa']",['kecewa'],kecewa,kecewa,-3.0,negatif
Pengguna Google,bagus sih tapi nomor yang sudah ku pake gk bisa di pake lagi sebell,3,2026-03-05 06:24:33,"['bagus', 'sih', 'tapi', 'nomor', 'yang', 'sudah', 'ku', 'pake', 'gk', 'bisa', 'di', 'pake', 'lagi', 'sebell']","['bagus', 'nomor', 'pake', 'gk', 'pake', 'sebell']",bagus nomor pake gk pake sebell,bagus nomor pake gk pake sebell,-1.0,negatif
Pengguna Google,aplikasi nya jelekmasak beli k jadi k kan gila tapi boooong,5,2026-03-05 17:08:04,"['aplikasi', 'nya', 'jelekmasak', 'beli', 'k', 'jadi', 'k', 'kan', 'gila', 'tapi', 'boooong']","['aplikasi', 'jelekmasak', 'beli', 'k', 'k', 'gila', 'boooong']",aplikasi jelekmasak beli k k gila boooong,aplikasi jelekmasak beli k k gila boooong,0.0,netral
Pengguna Google,terimakasih karena dengan aplikasi ini saya bisa berbelanja kebutuhan secara online,5,2026-02-24 11:45:07,"['terimakasih', 'karena', 'dengan', 'aplikasi', 'ini', 'saya', 'bisa', 'berbelanja', 'kebutuhan', 'secara', 'online']","['terimakasih', 'aplikasi', 'berbelanja', 'kebutuhan', 'online']",terimakasih aplikasi belanja butuh online,terimakasih aplikasi belanja butuh online,2.0,positif
Pengguna Google,aplikasi shoppee sangat membantu,5,2026-03-05 16:07:30,"['aplikasi', 'shoppee', 'sangat', 'membantu']","['aplikasi', 'shoppee', 'membantu']",aplikasi shoppee bantu,aplikasi shoppee bantu,2.0,positif
Pengguna Google,barangnya bagus,5,2026-02-24 08:03:29,"['barangnya', 'bagus']","['barangnya', 'bagus']",barang bagus,barang bagus,-1.0,negatif
Pengguna Google,menyenangkan belanja di shopi,5,2026-03-02 15:02:22,"['menyenangkan', 'belanja', 'di', 'shopi']","['menyenangkan', 'belanja', 'shopi']",senang belanja shopi,senang belanja shopi,-3.0,negatif
Pengguna Google,semakin lama shopee semakin rakus terlalu banyak potongan nya yang gak jelas,1,2026-03-05 14:00:33,"['semakin', 'lama', 'shopee', 'semakin', 'rakus', 'terlalu', 'banyak', 'potongan', 'nya', 'yang', 'gak', 'jelas']","['shopee', 'rakus', 'potongan']",shopee rakus potong,shopee rakus potong,-2.0,negatif
Pengguna Google,tolong untuk toko yang tidak amanah mohon di blokir jangan sampai semakin banyak yang kecewa dan tertipu,4,2026-02-23 13:32:46,"['tolong', 'untuk', 'toko', 'yang', 'tidak', 'amanah', 'mohon', 'di', 'blokir', 'jangan', 'sampai', 'semakin', 'banyak', 'yang', 'kecewa', 'dan', 'tertipu']","['tolong', 'toko', 'amanah', 'mohon', 'blokir', 'kecewa', 'tertipu']",tolong toko amanah mohon blokir kecewa tipu,tolong toko amanah mohon blokir kecewa tipu,0.0,netral
Pengguna Google,saya sangat senang skali belanja di shopee mau apa saja ada semua di shopee dan harga nya murah di banding olshop lain,5,2026-03-05 09:48:50,"['saya', 'sangat', 'senang', 'skali', 'belanja', 'di', 'shopee', 'mau', 'apa', 'saja', 'ada', 'semua', 'di', 'shopee', 'dan', 'harga', 'nya', 'murah', 'di', 'banding', 'olshop', 'lain']","['senang', 'skali', 'belanja', 'shopee', 'shopee', 'harga', 'murah', 'banding', 'olshop']",senang skali belanja shopee shopee harga murah banding olshop,senang skali belanja shopee shopee harga murah banding olshop,1.0,positif
Pengguna Google,saya belanja di plylater tapi tagihan saya di jatuh tempo kok gak ada mohon penjelasanya,5,2026-03-01 12:40:34,"['saya', 'belanja', 'di', 'plylater', 'tapi', 'tagihan', 'saya', 'di', 'jatuh', 'tempo', 'kok', 'gak', 'ada', 'mohon', 'penjelasanya']","['belanja', 'plylater', 'tagihan', 'jatuh', 'tempo', 'mohon', 'penjelasanya']",belanja plylater tagih jatuh tempo mohon jasa,belanja plylater tagih jatuh tempo mohon jasa,-5.0,negatif
Pengguna Google,poko nya shopee terpercayaaa pertahan kan yaa,5,2026-02-24 03:00:33,"['poko', 'nya', 'shopee', 'terpercayaaa', 'pertahan', 'kan', 'yaa']","['poko', 'shopee', 'terpercayaaa', 'pertahan']",poko shopee terpercayaaa tahan,poko shopee terpercayaaa tahan,-3.0,negatif
Pengguna Google,senang dengan adanya aplikasi shopee memudahkan segala apapun yang saya butuhkan mantap,5,2026-03-01 08:13:49,"['senang', 'dengan', 'adanya', 'aplikasi', 'shopee', 'memudahkan', 'segala', 'apapun', 'yang', 'saya', 'butuhkan', 'mantap']","['senang', 'aplikasi', 'shopee', 'memudahkan', 'apapun', 'butuhkan', 'mantap']",senang aplikasi shopee mudah apa butuh mantap,senang aplikasi shopee mudah apa butuh mantap,-3.0,negatif
Pengguna Google,udah sering pakai aplikasi nya tpi kadang ga jelas gitu sistemnya,3,2026-02-28 11:35:45,"['udah', 'sering', 'pakai', 'aplikasi', 'nya', 'tpi', 'kadang', 'ga', 'jelas', 'gitu', 'sistemnya']","['udah', 'pakai', 'aplikasi', 'tpi', 'kadang', 'gitu', 'sistemnya']",udah pakai aplikasi tpi kadang gitu sistem,udah pakai aplikasi tpi kadang gitu sistem,2.0,positif
Pengguna Google,semakin lama semakin kurang menyenangkan disamping pengiriman lama juga tidak bisa melacak status pengiriman,1,2026-02-27 01:39:33,"['semakin', 'lama', 'semakin', 'kurang', 'menyenangkan', 'disamping', 'pengiriman', 'lama', 'juga', 'tidak', 'bisa', 'melacak', 'status', 'pengiriman']","['menyenangkan', 'disamping', 'pengiriman', 'melacak', 'status', 'pengiriman']",senang samping kirim lacak status kirim,senang samping kirim lacak status kirim,-2.0,negatif
Pengguna Google,mantap gratis ongkir,5,2026-02-24 09:22:04,"['mantap', 'gratis', 'ongkir']","['mantap', 'gratis', 'ongkir']",mantap gratis ongkir,mantap gratis ongkir,7.0,positif
Pengguna Google,belanja cepat dan hemat,4,2026-03-01 05:09:02,"['belanja', 'cepat', 'dan', 'hemat']","['belanja', 'cepat', 'hemat']",belanja cepat hemat,belanja cepat hemat,0.0,netral
Pengguna Google,mantab,5,2026-03-04 13:43:08,['mantab'],['mantab'],mantab,mantab,0.0,netral
Pengguna Google,sangat membantu terimakasih,5,2026-03-03 13:05:13,"['sangat', 'membantu', 'terimakasih']","['membantu', 'terimakasih']",bantu terimakasih,bantu terimakasih,4.0,positif
Pengguna Google,belanja di shopee mudah dan aman n serba ada,5,2026-02-27 03:54:05,"['belanja', 'di', 'shopee', 'mudah', 'dan', 'aman', 'n', 'serba', 'ada']","['belanja', 'shopee', 'mudah', 'aman', 'n', 'serba']",belanja shopee mudah aman n serba,belanja shopee mudah aman n serba,0.0,netral
Pengguna Google,aplikasi ga jelas tf ga masuk tulisannya berhasillucu,1,2026-03-02 15:14:47,"['aplikasi', 'ga', 'jelas', 'tf', 'ga', 'masuk', 'tulisannya', 'berhasillucu']","['aplikasi', 'tf', 'masuk', 'tulisannya', 'berhasillucu']",aplikasi tf masuk tulis berhasillucu,aplikasi tf masuk tulis berhasillucu,0.0,netral
Pengguna Google,guoblogggg,1,2026-03-02 10:56:30,['guoblogggg'],['guoblogggg'],guoblogggg,guoblogggg,0.0,netral
Pengguna Google,shoope luar biasa,5,2026-02-28 05:51:20,"['shoope', 'luar', 'biasa']",['shoope'],shoope,shoope,0.0,netral
Pengguna Google,bagus,5,2026-03-02 13:48:16,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,mtap,5,2026-03-01 07:59:03,['mtap'],['mtap'],mtap,mtap,0.0,netral
Pengguna Google,sangat membantu,5,2026-03-05 05:13:53,"['sangat', 'membantu']",['membantu'],bantu,bantu,-1.0,negatif
Pengguna Google,shopee tempat belanja termurah,5,2026-03-05 21:46:55,"['shopee', 'tempat', 'belanja', 'termurah']","['shopee', 'belanja', 'termurah']",shopee belanja murah,shopee belanja murah,0.0,netral
Pengguna Google,bisa buat apapun selain beli bisa juga buat mainan nya ada kok permainan nya joob banget pokoknya,5,2026-02-23 05:56:10,"['bisa', 'buat', 'apapun', 'selain', 'beli', 'bisa', 'juga', 'buat', 'mainan', 'nya', 'ada', 'kok', 'permainan', 'nya', 'joob', 'banget', 'pokoknya']","['apapun', 'beli', 'mainan', 'permainan', 'joob', 'banget', 'pokoknya']",apa beli main main joob banget pokok,apa beli main main joob banget pokok,-3.0,negatif
Pengguna Google,lambat,1,2026-03-04 14:01:25,['lambat'],['lambat'],lambat,lambat,-1.0,negatif
Pengguna Google,memudahkan dalam berbelanja,5,2026-03-03 09:22:12,"['memudahkan', 'dalam', 'berbelanja']","['memudahkan', 'berbelanja']",mudah belanja,mudah belanja,0.0,netral
Pengguna Google,sering diretur sama kurir nya udh kali jadi nya gk bisa cod,1,2026-03-06 11:58:09,"['sering', 'diretur', 'sama', 'kurir', 'nya', 'udh', 'kali', 'jadi', 'nya', 'gk', 'bisa', 'cod']","['diretur', 'kurir', 'udh', 'kali', 'gk', 'cod']",retur kurir udh kali gk cod,retur kurir udh kali gk cod,0.0,netral
Pengguna Google,jos,5,2026-03-03 15:51:00,['jos'],['jos'],jos,jos,0.0,netral
Pengguna Google,bagus saya suka,5,2026-03-04 12:27:29,"['bagus', 'saya', 'suka']","['bagus', 'suka']",bagus suka,bagus suka,0.0,netral
Pengguna Google,terimakasih berkah semua karna semua bisa kita cari semua yang kita mungkin selama ini agak susah mencari nya,5,2026-03-04 23:58:12,"['terimakasih', 'berkah', 'semua', 'karna', 'semua', 'bisa', 'kita', 'cari', 'semua', 'yang', 'kita', 'mungkin', 'selama', 'ini', 'agak', 'susah', 'mencari', 'nya']","['terimakasih', 'berkah', 'karna', 'cari', 'susah', 'mencari']",terimakasih berkah karna cari susah cari,terimakasih berkah karna cari susah cari,1.0,positif
Pengguna Google,tuempek,5,2026-03-01 09:07:32,['tuempek'],['tuempek'],tuempek,tuempek,0.0,netral
Pengguna Google,sangat menyenangkn dan memudahkn belanjapuas,5,2026-02-27 05:55:39,"['sangat', 'menyenangkn', 'dan', 'memudahkn', 'belanjapuas']","['menyenangkn', 'memudahkn', 'belanjapuas']",menyenangkn memudahkn belanjapuas,menyenangkn memudahkn belanjapuas,0.0,netral
Pengguna Google,bagus,5,2026-03-02 03:52:04,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,skrng pengiriman lama gk sesuai estimasi yang diberikn,1,2026-02-23 14:25:56,"['skrng', 'pengiriman', 'lama', 'gk', 'sesuai', 'estimasi', 'yang', 'diberikn']","['skrng', 'pengiriman', 'gk', 'sesuai', 'estimasi', 'diberikn']",skrng kirim gk sesuai estimasi diberikn,skrng kirim gk sesuai estimasi diberikn,5.0,positif
Pengguna Google,kere,5,2026-02-25 05:21:22,['kere'],['kere'],kere,kere,0.0,netral
Pengguna Google,l mm v re,5,2026-03-02 09:27:02,"['l', 'mm', 'v', 're']","['l', 'mm', 'v']",l mm v,l mm v,0.0,netral
Pengguna Google,sekarang gak ada gratis ongkir lagi kalo belanja kurang dari gak kayak dulu kenapa shopee kayak gini sekarang jadi saya gak semangat belanja lagi di sini gak kayak sebelumnya,2,2026-03-04 02:53:56,"['sekarang', 'gak', 'ada', 'gratis', 'ongkir', 'lagi', 'kalo', 'belanja', 'kurang', 'dari', 'gak', 'kayak', 'dulu', 'kenapa', 'shopee', 'kayak', 'gini', 'sekarang', 'jadi', 'saya', 'gak', 'semangat', 'belanja', 'lagi', 'di', 'sini', 'gak', 'kayak', 'sebelumnya']","['gratis', 'ongkir', 'kalo', 'belanja', 'kayak', 'shopee', 'kayak', 'gini', 'semangat', 'belanja', 'kayak']",gratis ongkir kalo belanja kayak shopee kayak gin semangat belanja kayak,gratis ongkir kalo belanja kayak shopee kayak gin semangat belanja kayak,-4.0,negatif
Pengguna Google,bagus banget dee,5,2026-03-06 11:14:41,"['bagus', 'banget', 'dee']","['bagus', 'banget', 'dee']",bagus banget dee,bagus banget dee,0.0,netral
Pengguna Google,semoga barang yang di terima sesuai gambar klo bisa pertegas klo barang tidak sesuai akunya di blokir,5,2026-03-02 04:42:23,"['semoga', 'barang', 'yang', 'di', 'terima', 'sesuai', 'gambar', 'klo', 'bisa', 'pertegas', 'klo', 'barang', 'tidak', 'sesuai', 'akunya', 'di', 'blokir']","['semoga', 'barang', 'terima', 'sesuai', 'gambar', 'klo', 'pertegas', 'klo', 'barang', 'sesuai', 'akunya', 'blokir']",moga barang terima sesuai gambar klo tegas klo barang sesuai aku blokir,moga barang terima sesuai gambar klo tegas klo barang sesuai aku blokir,6.0,positif
Pengguna Google,sangat puas belanja di shopee,5,2026-02-24 20:23:00,"['sangat', 'puas', 'belanja', 'di', 'shopee']","['puas', 'belanja', 'shopee']",puas belanja shopee,puas belanja shopee,2.0,positif
Pengguna Google,keterlambatan pengirimannya ngga wajar banget selalu lebih dari dua minggu baru nyampe bahkan pernah hampir sebulan paket saya nyangkut di lokasi sortir itu sistemnya gimana sih makin lama makin ngelunjak yang waras dong,1,2026-02-25 08:13:43,"['keterlambatan', 'pengirimannya', 'ngga', 'wajar', 'banget', 'selalu', 'lebih', 'dari', 'dua', 'minggu', 'baru', 'nyampe', 'bahkan', 'pernah', 'hampir', 'sebulan', 'paket', 'saya', 'nyangkut', 'di', 'lokasi', 'sortir', 'itu', 'sistemnya', 'gimana', 'sih', 'makin', 'lama', 'makin', 'ngelunjak', 'yang', 'waras', 'dong']","['keterlambatan', 'pengirimannya', 'ngga', 'wajar', 'banget', 'minggu', 'nyampe', 'sebulan', 'paket', 'nyangkut', 'lokasi', 'sortir', 'sistemnya', 'gimana', 'ngelunjak', 'waras']",lambat kirim ngga wajar banget minggu nyampe bulan paket nyangkut lokasi sortir sistem gimana ngelunjak waras,lambat kirim ngga wajar banget minggu nyampe bulan paket nyangkut lokasi sortir sistem gimana ngelunjak waras,-4.0,negatif
Pengguna Google,mantap,5,2026-02-26 09:53:56,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,bagus barang nya sebelum dikirim cek dulu biar sesuai pesanan,4,2026-03-02 01:59:57,"['bagus', 'barang', 'nya', 'sebelum', 'dikirim', 'cek', 'dulu', 'biar', 'sesuai', 'pesanan']","['bagus', 'barang', 'dikirim', 'cek', 'biar', 'sesuai', 'pesanan']",bagus barang kirim cek biar sesuai pesan,bagus barang kirim cek biar sesuai pesan,-3.0,negatif
Pengguna Google,god shoop,5,2026-02-27 02:53:14,"['god', 'shoop']","['god', 'shoop']",god shoop,god shoop,0.0,netral
Pengguna Google,bagus banget,5,2026-02-24 05:41:32,"['bagus', 'banget']","['bagus', 'banget']",bagus banget,bagus banget,0.0,netral
Pengguna Google,sangat baik dan sangat membantu,5,2026-03-03 21:06:03,"['sangat', 'baik', 'dan', 'sangat', 'membantu']",['membantu'],bantu,bantu,-1.0,negatif
Pengguna Google,topp,5,2026-03-01 04:07:53,['topp'],['topp'],topp,topp,0.0,netral
Pengguna Google,apaan dah shoppe sekarang kalo buka aplikasi ada iklannya dulu mana lama pula iklanya,1,2026-03-03 01:46:21,"['apaan', 'dah', 'shoppe', 'sekarang', 'kalo', 'buka', 'aplikasi', 'ada', 'iklannya', 'dulu', 'mana', 'lama', 'pula', 'iklanya']","['dah', 'shoppe', 'kalo', 'buka', 'aplikasi', 'iklannya', 'iklanya']",dah shoppe kalo buka aplikasi iklan iklanya,dah shoppe kalo buka aplikasi iklan iklanya,0.0,netral
Pengguna Google,aplikasi ini sangat membantu dlm kebutuhan belanja sayatrima ksih shopee,5,2026-03-02 07:43:55,"['aplikasi', 'ini', 'sangat', 'membantu', 'dlm', 'kebutuhan', 'belanja', 'sayatrima', 'ksih', 'shopee']","['aplikasi', 'membantu', 'dlm', 'kebutuhan', 'belanja', 'sayatrima', 'ksih', 'shopee']",aplikasi bantu dlm butuh belanja sayatrima ksih shopee,aplikasi bantu dlm butuh belanja sayatrima ksih shopee,-4.0,negatif
Pengguna Google,mantap,5,2026-03-01 23:56:16,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,saya kecewa malam ini saya sudah melaporkan pihak shopee bahwa pesanan ini belum juga di tangani untuk dikirim malah memberikan saran untuk memesan ulang tolong tim shopee kerja sama nya kalo sudah sampe ke kota kendari wua wua dc segera di tangani,5,2026-03-01 10:50:41,"['saya', 'kecewa', 'malam', 'ini', 'saya', 'sudah', 'melaporkan', 'pihak', 'shopee', 'bahwa', 'pesanan', 'ini', 'belum', 'juga', 'di', 'tangani', 'untuk', 'dikirim', 'malah', 'memberikan', 'saran', 'untuk', 'memesan', 'ulang', 'tolong', 'tim', 'shopee', 'kerja', 'sama', 'nya', 'kalo', 'sudah', 'sampe', 'ke', 'kota', 'kendari', 'wua', 'wua', 'dc', 'segera', 'di', 'tangani']","['kecewa', 'malam', 'melaporkan', 'shopee', 'pesanan', 'tangani', 'dikirim', 'saran', 'memesan', 'ulang', 'tolong', 'tim', 'shopee', 'kerja', 'kalo', 'sampe', 'kota', 'kendari', 'wua', 'wua', 'dc', 'tangani']",kecewa malam lapor shopee pesan tangan kirim saran mes ulang tolong tim shopee kerja kalo sampe kota kendari wua wua dc tangan,kecewa malam lapor shopee pesan tangan kirim saran mes ulang tolong tim shopee kerja kalo sampe kota kendari wua wua dc tangan,-2.0,negatif
Pengguna Google,pengiriman agak lana sekarang,5,2026-03-02 13:51:12,"['pengiriman', 'agak', 'lana', 'sekarang']","['pengiriman', 'lana']",kirim lana,kirim lana,2.0,positif
Pengguna Google,pengiriman gua udh kali salah ambil jalan teruss dan status pengiriman gda perubahan dalam beberapa hari dan sering ga sesuai waktu tapi cmn di kasih voucher k doang pdhl kita butuh brg nya nyampe krna kita beli pasti krna butuh dn pas nyampe brg itu udah ga di perlukan lgi ya jdi percuma dong tolong dong shopee jangan nyepelekan pengiriman waktu itu berharga loh,2,2026-03-02 05:38:42,"['pengiriman', 'gua', 'udh', 'kali', 'salah', 'ambil', 'jalan', 'teruss', 'dan', 'status', 'pengiriman', 'gda', 'perubahan', 'dalam', 'beberapa', 'hari', 'dan', 'sering', 'ga', 'sesuai', 'waktu', 'tapi', 'cmn', 'di', 'kasih', 'voucher', 'k', 'doang', 'pdhl', 'kita', 'butuh', 'brg', 'nya', 'nyampe', 'krna', 'kita', 'beli', 'pasti', 'krna', 'butuh', 'dn', 'pas', 'nyampe', 'brg', 'itu', 'udah', 'ga', 'di', 'perlukan', 'lgi', 'ya', 'jdi', 'percuma', 'dong', 'tolong', 'dong', 'shopee', 'jangan', 'nyepelekan', 'pengiriman', 'waktu', 'itu', 'berharga', 'loh']","['pengiriman', 'gua', 'udh', 'kali', 'salah', 'ambil', 'jalan', 'teruss', 'status', 'pengiriman', 'gda', 'perubahan', 'sesuai', 'cmn', 'kasih', 'voucher', 'k', 'doang', 'pdhl', 'butuh', 'brg', 'nyampe', 'krna', 'beli', 'krna', 'butuh', 'dn', 'pas', 'nyampe', 'brg', 'udah', 'perlukan', 'lgi', 'jdi', 'tolong', 'shopee', 'nyepelekan', 'pengiriman', 'berharga']",kirim gua udh kali salah ambil jalan teruss status kirim gda ubah sesuai cmn kasih voucher k doang pdhl butuh brg nyampe krna beli krna butuh dn pas nyampe brg udah perlu lgi jdi tolong shopee nyepelekan kirim harga,kirim gua udh kali salah ambil jalan teruss status kirim gda ubah sesuai cmn kasih voucher k doang pdhl butuh brg nyampe krna beli krna butuh dn pas nyampe brg udah perlu lgi jdi tolong shopee nyepelekan kirim harga,-1.0,negatif
Pengguna Google,bagus meskipun brang pernah ketahan tpi kurirnya peduli,5,2026-02-24 13:50:18,"['bagus', 'meskipun', 'brang', 'pernah', 'ketahan', 'tpi', 'kurirnya', 'peduli']","['bagus', 'brang', 'ketahan', 'tpi', 'kurirnya', 'peduli']",bagus brang tahan tpi kurir peduli,bagus brang tahan tpi kurir peduli,1.0,positif
Pengguna Google,iklan shopee bertebaran dimana ya agak mengganggu lg buka google tiba masuk aplikasi shopee,5,2026-03-03 18:34:38,"['iklan', 'shopee', 'bertebaran', 'dimana', 'ya', 'agak', 'mengganggu', 'lg', 'buka', 'google', 'tiba', 'masuk', 'aplikasi', 'shopee']","['iklan', 'shopee', 'bertebaran', 'dimana', 'mengganggu', 'lg', 'buka', 'google', 'masuk', 'aplikasi', 'shopee']",iklan shopee tebar mana ganggu lg buka google masuk aplikasi shopee,iklan shopee tebar mana ganggu lg buka google masuk aplikasi shopee,-4.0,negatif
Pengguna Google,good,5,2026-02-25 06:13:55,['good'],['good'],good,good,5.0,positif
Pengguna Google,shopee is the best,5,2026-03-06 00:30:21,"['shopee', 'is', 'the', 'best']","['shopee', 'best']",shopee best,shopee best,0.0,netral
Pengguna Google,brangnya bagus pengirim selalu tepat waktu,5,2026-03-02 03:34:40,"['brangnya', 'bagus', 'pengirim', 'selalu', 'tepat', 'waktu']","['brangnya', 'bagus', 'pengirim']",brangnya bagus kirim,brangnya bagus kirim,1.0,positif
Pengguna Google,bana,5,2026-03-01 04:05:17,['bana'],['bana'],bana,bana,0.0,netral
Pengguna Google,ok,5,2026-03-02 04:14:56,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,bagus,5,2026-03-01 00:13:37,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,sʜᴏᴘᴇᴇ sᴀɴɢᴀᴛ ʙᴇʀɢᴜɴᴀ ᴅᴀɴ ʙᴀʀᴀɴɢ ʙᴀʀᴀɴɢ ɴʏᴀ sᴀɴɢᴀᴛ ᴍᴜʀᴀʜ,5,2026-03-06 07:09:58,"['sʜᴏᴘᴇᴇ', 'sᴀɴɢᴀᴛ', 'ʙᴇʀɢᴜɴᴀ', 'ᴅᴀɴ', 'ʙᴀʀᴀɴɢ', 'ʙᴀʀᴀɴɢ', 'ɴʏᴀ', 'sᴀɴɢᴀᴛ', 'ᴍᴜʀᴀʜ']","['sʜᴏᴘᴇᴇ', 'sᴀɴɢᴀᴛ', 'ʙᴇʀɢᴜɴᴀ', 'ᴅᴀɴ', 'ʙᴀʀᴀɴɢ', 'ʙᴀʀᴀɴɢ', 'ɴʏᴀ', 'sᴀɴɢᴀᴛ', 'ᴍᴜʀᴀʜ']",s s      s ,s s      s ,0.0,netral
